file_number,object_def_description,licence_number,application_status,latitude,longitude,premises_name,street_address,city,province,postal_code,address,public_notice_deadline,is_latest_version,licence_status,application_type,licence_type_en,application_status_fr,areas,address_id
1652026,NA,CRSA1242116,Authorized to Open,48.7595607008597,-80.6855419933263,Blazeco Cannabis,231 AMBRIDGE DRIVE,IROQUOIS FALLS,ON,P0K 1G0,"231 AMBRIDGE DRIVE, IROQUOIS FALLS, ON, P0K 1G0",5/11/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,98972216
1652540,NA,CRSA1241576,Authorized to Open,43.7438424135297,-81.2509001890434,FOREST PLANT,450 TURNBERRY ST,BRUSSELS,ON,N0G 1H0,"450 TURNBERRY ST, BRUSSELS, ON, N0G 1H0",5/27/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,98792005
1653065,NA,CRSA1241653,Authorized to Open,43.0859009842788,-79.0849190107942,Nature's Canopy House,5546 ROBINSON ST UNIT 3,NIAGARA FALLS,ON,L2G2A8,"5546 ROBINSON ST UNIT 3, NIAGARA FALLS, ON, L2G2A8",4/27/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,98821868
1657627,NA,CRSA1243595,Authorized to Open,45.3436199973075,-75.6905399987896,Planet Earth Cannabis,3685 RIVERSIDE DR,OTTAWA,ON,K1V1G8,"3685 RIVERSIDE DR, OTTAWA, ON, K1V1G8",5/14/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,77260691
1660784,NA,CRSA1245417,Authorized to Open,43.5992863092568,-80.557829281575,VIP Cannabis Company,33 ARTHUR ST S,ELMIRA,ON,N3B2M4,"33 ARTHUR ST S, ELMIRA, ON, N3B2M4",6/4/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,100098091
1661810,NA,CRSA1254599,Authorized to Open,42.2121799887215,-83.0995799801776,BRO CANNABIS INC.,2596 FRONT RD UNIT 1,LASALLE,ON,N9J2C8,"2596 FRONT RD UNIT 1, LASALLE, ON, N9J2C8",6/24/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,95487444
1663449,NA,CRSA1243246,Authorized to Open,44.1463931660001,-80.193992329,One Plant,"804 OJIBWAY RD, BUILDING D UNIT 3",SHELBURNE,ON,L9V3X9,"804 OJIBWAY RD, BUILDING D UNIT 3, SHELBURNE, ON, L9V3X9",6/13/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,100089941
1663710,NA,CRSA1243376,Authorized to Open,43.5827843116516,-80.5603530726211,One Plant,315 ARTHUR ST S UNIT 105,ELMIRA,ON,N3B 3L5,"315 ARTHUR ST S UNIT 105, ELMIRA, ON, N3B 3L5",6/13/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,99727057
1664172,NA,CRSA1243614,Authorized to Open,44.0798224946856,-80.1954811998622,Paramount Cannabis Co,517 MAIN ST E UNIT 2,SHELBURNE,ON,L9V2Z1,"517 MAIN ST E UNIT 2, SHELBURNE, ON, L9V2Z1",5/14/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,99854660
1666732,NA,CRSA1248797,Authorized to Open,43.6429590841955,-79.4276593064087,Lockstock. Cannabis,8 GLADSTONE AVE UNIT 1B,TORONTO,ON,M6J0B3,"8 GLADSTONE AVE UNIT 1B, TORONTO, ON, M6J0B3",6/2/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,101186844
1667842,NA,CRSA1204040,Authorized to Open,44.9120099865422,-75.8355599994937,ZEPHYR CANNABIS,629 ST LAWRENCE ST,MERRICKVILLE,ON,K0G1N0,"629 ST LAWRENCE ST, MERRICKVILLE, ON, K0G1N0",1/1/1900 12:00:00 AM,Y,Active,Change Application - Other Change(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,80072601
1667901,NA,CRSA1228818,Authorized to Open,45.4290900125304,-75.6878499946035,Buzzed Buds,179 GEORGE ST UNIT 101,OTTAWA,ON,K1N1J8,"179 GEORGE ST UNIT 101, OTTAWA, ON, K1N1J8",1/1/1900 12:00:00 AM,Y,Active,Change Application - Other Change(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,92283017
1667914,NA,CRSA1206396,Authorized to Open,44.0783699946843,-79.7855799830452,NORTHERN BUDZZ,29 MAIN ST W UNIT 700 & 800,BEETON,ON,L0G 1A0,"29 MAIN ST W UNIT 700 & 800, BEETON, ON, L0G 1A0",1/1/1900 12:00:00 AM,Y,Active,Change Application - Other Change(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,81464177
1667945,NA,CRSA1226162,Authorized to Open,43.6480000026748,-79.4008500405591,KUSH KLUB,488 QUEEN ST W,TORONTO,ON,M5V2B3,"488 QUEEN ST W, TORONTO, ON, M5V2B3",1/1/1900 12:00:00 AM,Y,Active,Change Application - Adding and/or Changing Name(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,91020740
1670229,NA,CRSA1244159,Authorized to Open,45.0417679189796,-79.3114384891513,Bud Heaven,77 MANITOBA ST,BRACEBRIDGE,ON,P1L2B2,"77 MANITOBA ST, BRACEBRIDGE, ON, P1L2B2",1/1/1900 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,44577016
1670256,NA,CRSA1244158,Authorized to Open,45.0440200162325,-79.3265400265001,Bud Heaven,125 MUSKOKA RD 118 W UNIT 6,BRACEBRIDGE,ON,P1L 1T2,"125 MUSKOKA RD 118 W UNIT 6, BRACEBRIDGE , ON, P1L 1T2",1/1/1900 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,77186876
1671203,NA,CRSA1248895,Authorized to Open,44.4307407198617,-79.1549400049983,EIGHTH CANNABIS,292 MARA RD UNIT A,BEAVERTON,ON,L0K1A0,"292 MARA RD UNIT A, BEAVERTON, ON, L0K1A0",6/1/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,101204246
1671576,NA,CRSA1200838,Authorized to Open,43.8430806045658,-79.0685293528534,Montrose,1755 PICKERING PKY UNIT A-021B,PICKERING,ON,L1V6K5,"1755 PICKERING PKY UNIT A-021B, PICKERING, ON, L1V6K5",1/1/1900 12:00:00 AM,Y,Active,Change Application - Other Change(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,77539837
1671818,NA,CRSA1245757,Authorized to Open,43.6693498237349,-79.4817735777022,Herbs Cannabis Inc,2413 ST CLAIR AVE W,TORONTO,ON,M6N1K9,"2413 ST CLAIR AVE W, TORONTO, ON, M6N1K9",5/25/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,52063097
1673311,NA,CRSA1244620,Authorized to Open,44.8988136858208,-76.2483514641637,Olympia Cannabis Perth O/C Perth,88 GORE ST E,PERTH,ON,K7H1J2,"88 GORE ST E, PERTH, ON, K7H1J2",5/19/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,99818925
1673712,NA,CRSA1204796,Authorized to Open,44.5797899852413,-79.7608899975945,CANNABIS XPRESS,4570 PENETANGUISHENE RD,HILLSDALE,ON,L0L1V0,"4570 PENETANGUISHENE RD, HILLSDALE, ON, L0L1V0",1/1/1900 12:00:00 AM,Y,Active,Change Application - Add or Remove Condition(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,79818645
1673749,NA,CRSA1211136,Authorized to Open,44.0832175605924,-80.1891270113683,Golden Tree Cannabis,735 INDUSTRIAL RD,SHELBURNE,ON,L9V2Z4,"735 INDUSTRIAL RD, SHELBURNE, ON, L9V2Z4",1/1/1900 12:00:00 AM,Y,Active,Change Application - Add or Remove Condition(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,28966376
1674238,NA,CRSA1246311,Authorized to Open,43.6413800174563,-79.4163100418711,Value Buds,1042 KING ST W,TORONTO,ON,M6K0C1,"1042 KING ST W, TORONTO, ON, M6K0C1",5/24/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,81425501
1674663,NA,CRSA1205574,Authorized to Open,43.6400089206244,-79.4465382429743,HERBCAN,41 RONCESVALLES AVE,TORONTO,ON,M6R2K4,"41 RONCESVALLES AVE, TORONTO, ON, M6R2K4",1/1/1900 12:00:00 AM,Y,Active,Change Application - Other Change(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,190011
1675022,NA,CRSA1244750,Authorized to Open,42.4113454470832,-82.205215172284,True North Cannabis Co.,170 MCNAUGHTON AVE W UNIT 9,CHATHAM,ON,N7L1R4,"170 MCNAUGHTON AVE W UNIT 9, CHATHAM, ON, N7L1R4",1/1/1900 12:00:00 AM,Y,Active,Change Application  - New Ownership - Cannabis,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,67490335
1676917,NA,CRSA1247892,Authorized to Open,45.3327969146324,-76.2905427673434,Bluebird Pakenham,2545 COUNTY ROAD 29,PAKENHAM,ON,K0A 2X0,"2545 COUNTY ROAD 29, PAKENHAM, ON, K0A 2X0",1/1/1900 12:00:00 AM,Y,Active,Change Application  - New Ownership - Cannabis,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,81640048
1677598,NA,CRSA1200620,Authorized to Open,44.5227851083664,-80.0141849329376,Cannabis Cove,113 MAIN ST,WASAGA BEACH,ON,L9Z2K9,"113 MAIN ST, WASAGA BEACH, ON, L9Z2K9",1/1/1900 12:00:00 AM,Y,Active,Change Application - Other Change(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,77028201
1677672,NA,CRSA1246312,Authorized to Open,44.0051300143847,-79.4440900159274,Value Buds,650 WELLINGTON ST E UNIT A12,AURORA,ON,L4G0K3,"650 WELLINGTON ST E UNIT A12, AURORA, ON, L4G0K3",6/11/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,88631505
1678012,NA,CRSA1226864,Authorized to Open,43.9205600060153,-80.0928799994722,Broadway Cannabis,71 BROADWAY UNIT 2,ORANGEVILLE,ON,L9W1K1,"71 BROADWAY UNIT 2 , ORANGEVILLE, ON, L9W1K1",1/1/1900 12:00:00 AM,Y,Active,Change Application - Add or Remove Condition(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,92631476
1678013,NA,CRSA1202727,Authorized to Open,44.7646399935543,-79.9295100010603,POP'S CANNABIS CO. PENETANG,175 MAIN ST UNIT 4,PENETANGUISHENE,ON,L9M1L8,"175 MAIN ST UNIT 4, PENETANGUISHENE, ON, L9M1L8",1/1/1900 12:00:00 AM,Y,Active,Change Application - Add or Remove Condition(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,78570473
1678597,NA,CRSA1245889,Authorized to Open,43.769874876219,-79.4130164235099,Puffs Haven,5171 YONGE ST,NORTH YORK,ON,M2N5P5,"5171 YONGE ST, NORTH YORK, ON, M2N5P5",5/27/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,66307
1679081,NA,CRSA1246059,Authorized to Open,43.3666333851249,-79.8219065646743,One Plant Burlington,2025 GUELPH LINE UNIT 133,BURLINGTON,ON,L7P4M8,"2025 GUELPH LINE UNIT 133, BURLINGTON, ON, L7P4M8",5/17/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,100286851
1679975,NA,CRSA1245570,Authorized to Open,43.6562412156054,-79.8138596861688,Cantopia Cannabis Co.,9445 MISSISSAUGA RD UNIT 3,BRAMPTON,ON,L6X0Z8,"9445 MISSISSAUGA RD UNIT 3, BRAMPTON, ON, L6X0Z8",5/11/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,100144490
1681360,NA,CRSA1245778,Authorized to Open,43.8969777593629,-78.8634032935252,That Happy Company,20 SIMCOE ST S,OSHAWA,ON,L1H4G2,"20 SIMCOE ST S, OSHAWA, ON, L1H4G2",1/1/1900 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,43891524
1681912,NA,CRSA1221512,Authorized to Open,43.7284000142144,-79.2289900124208,Rockwood Cannabis,3148 KINGSTON RD UNIT 3,SCARBOROUGH,ON,M1M1P4,"3148 KINGSTON RD UNIT 3, SCARBOROUGH, ON, M1M1P4",1/1/1900 12:00:00 AM,Y,Active,Change Application - Add or Remove Condition(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,88473199
1686040,NA,CRSA1247824,Authorized to Open,43.7307161363031,-79.4665363086444,Take Me Home Cannabis,820 WILSON AVE,NORTH YORK,ON,M3K1E5,"820 WILSON AVE, NORTH YORK, ON, M3K1E5",5/21/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,44530253
1688603,NA,CRSA1247161,Authorized to Open,43.3694014362619,-80.8369412565414,VIP Cannabis Company,3997 PERTH RD 107,PERTH EAST,ON,N0B2P0,"3997 PERTH RD 107, PERTH EAST, ON, N0B2P0",5/27/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,100814408
1691922,NA,CRSA1247682,Authorized to Open,43.7758347968458,-79.4132441093276,Puffs Haven,10 NORTHTOWN WAY SUITE 107,NORTH YORK,ON,M2N7L4,"10 NORTHTOWN WAY SUITE 107, NORTH YORK, ON, M2N7L4",5/27/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,100800697
1692631,NA,CRSA1255131,Authorized to Open,44.583684007909,-79.8664380236838,Bigfoot's Cannabis Inc.,2 QUEEN ST W UNIT 3,ELMVALE,ON,L0L1P0,"2 QUEEN ST W UNIT 3, ELMVALE, ON, L0L1P0",7/2/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,103145928
1693765,NA,CRSA1179966,Authorized to Open,45.4659192847253,-75.5420079989321,ShinyBud Cannabis Co. 5959 Jeanne D'Arc Blvd,5959 JEANNE D'ARC BLVD S,ORLEANS,ON,K1C2N1,"5959 JEANNE D'ARC BLVD S, ORLEANS, ON, K1C2N1",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,224786
1693865,NA,CRSA1248040,Authorized to Open,46.5001093999018,-81.0037929662521,Wild Flowerz,533 KATHLEEN ST UNIT B,SUDBURY,ON,P3C2N1,"533 KATHLEEN ST UNIT B, SUDBURY, ON, P3C2N1",6/1/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,100915414
1694184,NA,CRSA1219105,Authorized to Open,45.4019990188701,-75.7103996980494,Capital Cannabis,352 PRESTON ST,OTTAWA,ON,K1S4M6,"352 PRESTON ST, OTTAWA, ON, K1S4M6",1/1/1900 12:00:00 AM,Y,Active,Change Application - Other Change(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,164739
1694446,NA,CRSA1252482,Authorized to Open,45.3295863863684,-75.8141815363496,Royal Cannabis Haus,22 NORTHSIDE RD,NEPEAN,ON,K2H5Z3,"22 NORTHSIDE RD, NEPEAN, ON, K2H5Z3",6/22/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,103881335
1695708,NA,CRSA1214398,Authorized to Open,44.3891099860841,-79.68513997257,ENDO,149 DUNLOP ST E UNIT 151A,BARRIE,ON,L4M1B2,"149 DUNLOP ST E UNIT 151A, BARRIE, ON, L4M1B2",1/1/1900 12:00:00 AM,Y,Active,Change Application - Other Change(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,85244580
1697293,NA,CRSA1248542,Authorized to Open,43.1142383968058,-80.2937958111492,Lolly,360 CONKLIN RD UNIT D4,BRANTFORD,ON,N3T0N5,"360 CONKLIN RD UNIT D4, BRANTFORD, ON, N3T0N5",6/3/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,102315648
1698518,NA,CRSA1254175,Authorized to Open,43.6685898204167,-79.3866365888107,Divine Flower,5 CHARLES ST W,TORONTO,ON,M4Y1R4,"5 CHARLES ST W, TORONTO, ON, M4Y1R4",6/20/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,96282
1699552,NA,CRSA1249070,Authorized to Open,44.7401073422723,-79.9138563413287,Paramount Cannabis Co.,9319 93 HWY UNIT 2,MIDLAND,ON,L4R4K4,"9319 93 HWY UNIT 2, MIDLAND, ON, L4R4K4",5/30/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,81011405
1704707,NA,CRSA1233885,Authorized to Open,44.0791899962719,-79.7848599775624,CANNABIS XPRESS,8 MAIN ST W,BEETON,ON,L0G1A0,"8 MAIN ST W, BEETON, ON, L0G1A0",1/1/1900 12:00:00 AM,Y,Active,Change Application - Other Change(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,95199786
1705287,NA,CRSA1226193,Authorized to Open,43.91289400119,-80.8703590188503,VIP Cannabis Company,29 ELORA ST S,HARRISTON,ON,N0G 1Z0,"29 ELORA ST S, HARRISTON, ON, N0G 1Z0",1/1/1900 12:00:00 AM,Y,Active,Change Application - Other Change(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,102206162
1709539,NA,CRSA1251071,Authorized to Open,44.4118457679613,-79.6881878963299,Canna Cabana,201 CUNDLES RD E UNIT 105A,BARRIE,ON,L4M4S5,"201 CUNDLES RD E UNIT 105A, BARRIE, ON, L4M4S5",10/18/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,44418641
1710030,NA,CRSA1254033,Authorized to Open,42.0378018970461,-82.7391985419852,Discounted Cannabis,9 MAIN ST E,KINGSVILLE,ON,N9Y1A1,"9 MAIN ST E, KINGSVILLE, ON, N9Y1A1",6/25/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,91381672
1710546,NA,CRSA1256229,Authorized to Open,43.827853809962,-79.2878172263912,CANNABIS XPRESS,5005 STEELES AVE E UNIT 106,SCARBOROUGH,ON,M1V5K1,"5005 STEELES AVE E UNIT 106, SCARBOROUGH, ON, M1V5K1",7/15/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,103494839
1710656,NA,CRSA1251072,Authorized to Open,45.231876158,-75.916415216,Canna Cabana,1300 MAIN ST UNIT 111,STITTSVILLE,ON,K2S1A3,"1300 MAIN ST UNIT 111, STITTSVILLE, ON, K2S1A3",10/5/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,104456287
1713798,NA,CRSA1252523,Authorized to Open,49.7825889148668,-86.5349482589098,EVERGREEN LEAF,122 QUEEN STREET,LONGLAC,ON,P0T 2A0,"122 QUEEN STREET, LONGLAC, ON, P0T 2A0",6/10/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,102318761
1713874,NA,CRSA1251311,Authorized to Open,43.4605519581048,-80.5380225644875,Growers Retail,50 WESTMOUNT RD N,WATERLOO,ON,N2L2R5,"50 WESTMOUNT RD N, WATERLOO, ON, N2L2R5",6/11/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,58596
1715119,NA,CRSA1254817,Authorized to Open,43.6723000200802,-79.3874039591231,Weedjar,809 YONGE ST,TORONTO,ON,M4W2G9,"809 YONGE ST, TORONTO, ON, M4W2G9",7/1/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,103070035
1717449,NA,CRSA1253755,Authorized to Open,44.6084345945197,-76.2218925618669,Cannabis Fields Inc.,14 MAIN ST UNIT B,ELGIN,ON,K0G1E0,"14 MAIN ST UNIT B, ELGIN, ON, K0G1E0",7/26/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,104816551
1721778,NA,CRSA1268439,Authorized to Open,42.3131954168497,-82.9004452391064,Pop's Cannabis Co.,11500 TECUMSEH RD E UNIT 4,WINDSOR,ON,N8N1L7,"11500 TECUMSEH RD E UNIT 4, WINDSOR, ON, N8N1L7",9/1/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,108170471
1727067,NA,CRSA1172453,Authorized to Open,43.7144965875699,-79.3999744393216,The Hunny Pot Cannabis Co.,2591 YONGE ST,TORONTO,ON,M4P2J1,"2591 YONGE ST, TORONTO, ON, M4P2J1",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,43988223
1728512,NA,CRSA1172431,Authorized to Open,43.6581584207686,-79.381669104738,Body and Spirit Cannabis,361 YONGE ST,TORONTO,ON,M5B1S1,"361 YONGE ST, TORONTO, ON, M5B1S1",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,59871
1729477,NA,CRSA1254181,Authorized to Open,46.5005408428503,-80.962708443672,HAPPY LIFE,1021 KINGSWAY UNIT 3,SUDBURY,ON,P3B2E6,"1021 KINGSWAY UNIT 3, SUDBURY, ON, P3B2E6",1/1/1900 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,64568032
1732406,NA,CRSA1172694,Authorized to Open,43.1669950094351,-79.4764567639792,T CANNABIS,4322 ONTARIO STREET UNIT 3,BEAMSVILLE,ON,L0R1B5,"4322 ONTARIO STREET UNIT 3, BEAMSVILLE, ON, L0R1B5",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,67296763
1732848,NA,CRSA1172478,Authorized to Open,42.7790475344995,-81.1946436975845,Bob's Bud Emporium,483 TALBOT ST,ST THOMAS,ON,N5P1C3,"483 TALBOT ST, ST THOMAS, ON, N5P1C3",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,64499953
1733450,NA,CRSA1172462,Authorized to Open,44.2631999982426,-76.5741895030902,Calyx + Trichomes,1105 MIDLAND AVE UNITS 4 - 5,KINGSTON,ON,K7P2X8,"1105 MIDLAND AVE UNITS 4 - 5, KINGSTON, ON, K7P2X8",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,65193715
1734025,NA,CRSA1256017,Authorized to Open,43.4137416088086,-80.6060953813633,VIP Cannabis Company,"1656 SNYDERS RD E, UNIT B",PETERSBURG,ON,N0B 2H0,"1656 SNYDERS RD E, UNIT B, PETERSBURG, ON, N0B 2H0",1/1/1900 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,103415860
1735034,NA,CRSA1257189,Authorized to Open,42.2824282163207,-83.0107889710976,Discounted Cannabis,2783 HOWARD AVE,WINDSOR,ON,N8X3X8,"2783 HOWARD AVE, WINDSOR, ON, N8X3X8",7/15/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,103842481
1740146,NA,CRSA1255965,Authorized to Open,43.7496866116997,-79.5498687119921,Nature's Canopy House,2437 FINCH AVE W UNIT 7,NORTH YORK,ON,M9M2E7,"2437 FINCH AVE W UNIT 7, NORTH YORK, ON, M9M2E7",6/30/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,103406395
1744195,NA,CRSA1258761,Authorized to Open,43.6808868893439,-79.4301801455717,On High Inc.,806A ST CLAIR AVE W,TORONTO,ON,M6C1B6,"806A ST CLAIR AVE W, TORONTO, ON, M6C1B6",9/22/2022 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,108454027
1744221,NA,CRSA1172562,Authorized to Open,43.6586718204167,-79.4410552564488,Growers Retail Bloor,1239 BLOOR ST W,TORONTO,ON,M6H1N6,"1239 BLOOR ST W, TORONTO, ON, M6H1N6",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,64508418
1745252,NA,CRSA1172477,Authorized to Open,43.4030737038778,-80.3263346755735,Speak Easy Cannabis,561 HESPELER RD UNIT 14,CAMBRIDGE,ON,N1R6J4,"561 HESPELER RD UNIT 14, CAMBRIDGE, ON, N1R6J4",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,44280799
1745471,NA,CRSA1260349,Authorized to Open,43.2397099971956,-79.7709600160695,SUPERGAS CANNABIS,2255 BARTON ST E SUITE 7,HAMILTON,ON,L8H7T4,"2255 BARTON ST E SUITE 7, HAMILTON, ON, L8H7T4",1/1/1900 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,69008231
1746385,NA,CRSA1172554,Authorized to Open,42.9115591151827,-78.9092964676841,Cannabis Supply Co.,111 NIAGARA BLVD UNIT 3,FORT ERIE,ON,L2A3G5,"111 NIAGARA BLVD UNIT 3, FORT ERIE, ON, L2A3G5",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,66770757
